# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGID	COGIDS
1863	Sorowaha	FROG	buwabuwa	buwabuwa	b u w a b u w a	FROG	581	568
1949	Sorowaha	FROG	jahowa	jahowa	j a h o w a	FROG.SP.	84	84
#
346	Deni	FRUIT	bono	bono	b o n o	FRUIT	34	34
971	Jarawara	FRUIT	mawa	mawa	m a w a	FLOWER	1262	136
1329	Kulina	FRUIT	bono	bono	b o n o	FRUIT	34	34
5011	Sorowaha	FRUIT	midʒiɾi	midʒiɾi	m i dʒ i ɾ i	FRUIT	1263	1263
#
68	Banawa	FRUIT TREE	joha	joha	j o h a	FRUIT.TREE	261	261
347	Deni	FRUIT TREE	joha	joha	j o h a	FRUIT.TREE	261	261
673	Jamamadi	FRUIT TREE	joha	joha/watama	j o h a	FRUIT.TREE	261	261
674	Jamamadi	FRUIT TREE	watama	joha/watama	w a t a m a	FRUIT.TREE	520	508
972	Jarawara	FRUIT TREE	joha	joha/watama	j o h a	FRUIT.TREE	261	261
973	Jarawara	FRUIT TREE	watama	joha/watama	w a t a m a	FRUIT.TREE	520	508
1330	Kulina	FRUIT TREE	joha	joha	j o h a	FRUIT.TREE	261	261
1864	Sorowaha	FRUIT TREE	watama	watama	w a t a m a	FRUIT.TREE	520	508
#
69	Banawa	FRUIT VINE	sabono	sabono	s a b o n o	FRUIT.VINE	338	338
348	Deni	FRUIT VINE	sabono	sabono	s a b o n o	FRUIT.VINE	338	338
675	Jamamadi	FRUIT VINE	sabono	sabono	s a b o n o	FRUIT.VINE	338	338
974	Jarawara	FRUIT VINE	sabono	sabono	s a b o n o	FRUIT.VINE	338	338
1331	Kulina	FRUIT VINE	tsabono	tsabono	ts a b o n o	FRUIT.VINE	338	338
#
975	Jarawara	FULL	moo	moo	m oː	FULL	1264	1264
#
70	Banawa	GAME (animal)	bani	bani	b a n i	ANIMAL	24	318
349	Deni	GAME (animal)	bani	bani	b a n i	ANIMAL	24	318
676	Jamamadi	GAME (animal)	bani	bani	b a n i	ANIMAL	24	318
976	Jarawara	GAME (animal)	bani	bani	b a n i	ANIMAL	24	318
1332	Kulina	GAME (animal)	bani	bani	b a n i	ANIMAL	24	318
#
877	Jamamadi	GARDEN	ɸadara	ɸadara	ɸ a d a r a	GARDEN	151	151
1240	Jarawara	GARDEN	ɸatara	ɸatara	ɸ a t a r a	GARDEN	151	151
1980	Sorowaha	GARDEN	hadaɾa	hadaɾa	h a d a ɾ a	GARDEN	151	151
#
266	Banawa	GENIPA	ora	ora	o r a	GENIPAP	147	147
605	Deni	GENIPA	ora	ora	o r a	GENIPAP	147	147
873	Jamamadi	GENIPA	ora	ora	o r a	GENIPAP	147	147
1237	Jarawara	GENIPA	ora	ora	o r a	GENIPAP	147	147
1615	Kulina	GENIPA	oɾa	oɾa	o ɾ a	GENIPAP	147	147
#
471	Deni	GIVE	da	da	d a	GIVE	37	37
1333	Kulina	GIVE	da / daka	da	d a	GIVE	37	37
1334	Kulina	GIVE	da / daka	daka	d a k a	GIVE	37	37
#
153	Banawa	GO	ka	ka	k a	GO	236	236
472	Deni	GO	kha / wahi	kha	kʰ a	GO	236	236
473	Deni	GO	kha / wahi	wahi	w a h i	GO	236	236
758	Jamamadi	GO	ka	ka	k a	GO	236	236
1092	Jarawara	GO	ka	ka	k a	GO	236	236
1471	Kulina	GO	kʰani	kʰani	kʰ a n i	GO	236	236
1906	Sorowaha	GO	gawa	gawa	g a w a	GO	535	525
#
34	Banawa	GOOD	amosa	amosa	a m o s a	BE.GOOD	8	8
301	Deni	GOOD	amotsʰi	amotsʰi	a m o tsʰ i	BE.GOOD	8	8
640	Jamamadi	GOOD	amosa	amosa	a m o s a	BE.GOOD	8	8
914	Jarawara	GOOD	amosa	amosa	a m o s a	BE.GOOD	8	8
#
1617	Kulina	GOURD	paho	paho	p a h o	GOURD	152	152
#
523	Deni	GRANDCHILD	hinodini	hinodini	h i n o d i n i	GRANDCHILD	59	59
797	Jamamadi	GRANDCHILD	nodi	nodi	n o d i	GRANDCHILD	59	59
1147	Jarawara	GRANDCHILD	noti	noti	n o t i	GRANDCHILD	59	59
1543	Kulina	GRANDCHILD	hinodi	hinodi	h i n o d i	GRANDCHILD	59	59
1939	Sorowaha	GRANDCHILD	inidi	inidi	i n i d i	GRANDCHILD	59	59
#
197	Banawa	GRANDFATHER	idi	idi	i d i	GRANDFATHER	72	72
804	Jamamadi	GRANDFATHER	idi	idi	i d i	GRANDFATHER	72	72
1156	Jarawara	GRANDFATHER	iti	iti	i t i	GRANDFATHER	72	72
1553	Kulina	GRANDFATHER	idi	idi	i d i	GRANDFATHER	72	72
#
1335	Kulina	GRASS	dzɛɾo makʰa / dzɛɾo taapi	dzɛɾo makʰa	dz ɛ ɾ o + m a kʰ a	GRASS SNAKE	1266	4000 288
1336	Kulina	GRASS	dzɛɾo makʰa / dzɛɾo taapi	dzɛɾo taapi	dz ɛ ɾ o + t aː p i	GRASS ?	1266	4000 5001
#
186	Banawa	GRASSHOPPER	abise	abise	a b i s e	GRASSHOPPER.SP.	55	55
519	Deni	GRASSHOPPER	abitsʰa	abitsʰa	a b i tsʰ a	GRASSHOPPER.SP.	55	55
794	Jamamadi	GRASSHOPPER	habise	habise	h a b i s e	GRASSHOPPER.SP.	55	55
1143	Jarawara	GRASSHOPPER	abise	abise	a b i s e	GRASSHOPPER.SP.	55	55
1539	Kulina	GRASSHOPPER	abitsʰa	abitsʰa	a b i tsʰ a	GRASSHOPPER.SP.	55	55
#
516	Deni	GRATE (SOMETHING)	heki	heki	h e k i	GRATE	52	52
1537	Kulina	GRATE (SOMETHING)	hɛki	hɛki	h ɛ k i	GRATE	52	52
#
351	Deni	GREEN	derepede	derepede	d e r e p e d e	GREEN	1267	1267
#
72	Banawa	GROUND	nami	nami	n a m i	GROUND	297	297
352	Deni	GROUND	nami	nami	n a m i	GROUND	297	297
978	Jarawara	GROUND	wami	wami	w a m i	GROUND	297	297
1337	Kulina	GROUND	nami	nami	n a m i	GROUND	297	297
#
583	Deni	GROWL	koro	koro	k o r o	GROWL	123	123
#
73	Banawa	GUAN	daɸo	daɸo	d a ɸ o	GUAN	42	42
353	Deni	GUAN	dapo	dapo	d a p o	GUAN	42	42
678	Jamamadi	GUAN	daɸo	daɸo	d a ɸ o	GUAN	42	42
979	Jarawara	GUAN	taɸo	taɸo	t a ɸ o	GUAN	42	42
1338	Kulina	GUAN	dapo	dapo	d a p o	GUAN	42	42
1865	Sorowaha	GUAN	daho	daho	d a h o	GUAN	42	42
#
74	Banawa	HAIR	kone	kone	k o n e	HAIR	275	275
354	Deni	HAIR	kone	kone	k o n e	HAIR	275	275
679	Jamamadi	HAIR	kone	kone	k o n e	HAIR	275	275
980	Jarawara	HAIR	kona / kone	kona	k o n a	HAIR	275	275
981	Jarawara	HAIR	kona / kone	kone	k o n e	HAIR	275	275
1339	Kulina	HAIR	kona	kona	k o n a	HAIR	275	275
1866	Sorowaha	HAIR	kona / kasukɨ	kona	k o n a	HAIR	275	275
10114	Sorowaha	HAIR	kona / kasukɨ	kasukɨ	k a s u k ɨ	HAIR	737	699
#
75	Banawa	HAMMOCK	jiɸo	jiɸo	j i ɸ o	HAMMOCK	260	260
355	Deni	HAMMOCK	phoʔi	phoʔi	pʰ o ʔ i	HAMMOCK	260	260
680	Jamamadi	HAMMOCK	jiɸo	jiɸo	j i ɸ o	HAMMOCK	260	260
982	Jarawara	HAMMOCK	jiɸo	jiɸo	j i ɸ o	HAMMOCK	260	260
1340	Kulina	HAMMOCK	pʰoʔi	pʰoʔi	pʰ o ʔ i	HAMMOCK	260	260
1867	Sorowaha	HAMMOCK	howi	howi	h o w i	HAMMOCK	260	260
#
205	Banawa	HAND	jahi	jahi	j a h i	HAND	83	83
538	Deni	HAND	japa	japa	j a p a	HAND	83	83
813	Jamamadi	HAND	jahi / jefe	jahi	j a h i	HAND	83	83
814	Jamamadi	HAND	jahi / jefe	jefe	j e f e	HAND	83	83
983	Jarawara	HAND	jehe	jehe	j e h e	HAND	83	83
1166	Jarawara	HAND	jehe / jee	jee	j e e	HAND	83	83
1341	Kulina	HAND	dzɛpɛ	dzɛpɛ	dz ɛ p ɛ	HAND	83	83
1559	Kulina	HAND	japa	japa	j a p a	HAND	83	83
1868	Sorowaha	HAND	bihi / sahani	bihi	b i h i	HAND	383	322
1948	Sorowaha	HAND	bihi / sahani	sahani	s a h a n i	HAND	83	83
#
1048	Jarawara	HAPPY	akara	akara	a k a r a	SATISFIED	1005	1005
1424	Kulina	HAPPY	akʰaɾa	akʰaɾa	a kʰ a ɾ a	SATISFIED	1005	1005
#
356	Deni	HARD	khara	khara	kʰ a r a	HARD	278	278
1342	Kulina	HARD	kʰaɾa	kʰaɾa	kʰ a ɾ a	HARD	278	278
#
5045	Sorowaha	HAVE SEX	sɨbɨ	sɨbɨ	s ɨ b ɨ	INTERCOURSE	1275	1275
#
984	Jarawara	HE	he	he	h e	HE	502	487
1343	Kulina	HE	powa	powa	p o w a	HE	503	488
#
76	Banawa	HEAD	tati	tati	t a t i	HEAD	44	44
357	Deni	HEAD	tati	tati	t a t i	HEAD	44	44
681	Jamamadi	HEAD	tati	tati	t a t i	HEAD	44	44
985	Jarawara	HEAD	tati	tati	t a t i	HEAD	44	44
1344	Kulina	HEAD	tati	tati	t a t i	HEAD	44	44
#
154	Banawa	HEAR	mita	mita	m i t a	HEAR	293	293
474	Deni	HEAR	mitha	mitha	m i t h a	HEAR	293	293
759	Jamamadi	HEAR	mita	mita	m i t a	HEAR	293	293
1093	Jarawara	HEAR	mita	mita	m i t a	HEAR	293	293
1472	Kulina	HEAR	mit̪ʰa	mit̪ʰa	m i t̪ʰ a	HEAR	293	293
1907	Sorowaha	HEAR	mita	mita	m i t a	HEAR	293	293
#
77	Banawa	HEART	wakamari	wakamari	w a k a m a r i	HEART	285	285
1345	Kulina	HEART	bonokʰoɾi	bonokʰoɾi	b o n o kʰ o ɾ i	HEART	521	510
5036	Sorowaha	HEART	gʲazubuni / gʲãzubuni	gʲazubuni	gʲ a z u b u n i	HEART	1270	1270
5039	Sorowaha	HEART	gʲazubuni / gʲãzubuni	gʲãzubuni	gʲ ã z u b u n i	HEART	1270	1270
#
78	Banawa	HEAVY	kanaha	kanaha	k a n a h a	HEAVY	279	279
358	Deni	HEAVY	kanaha	kanaha	k a n a h a	HEAVY	279	279
1346	Kulina	HEAVY	kʰanaha	kʰanaha	kʰ a n a h a	HEAVY	279	279
10105	Sorowaha	HEAVY	kazaha / kaza	kazaha	k a z a h a	HEAVY	279	279
10106	Sorowaha	HEAVY	kazaha / kaza	kaza	k a z a	HEAVY	279	279
#
79	Banawa	HERE	ahi	ahi	a h i	HERE	204	204
359	Deni	HERE	ahi	ahi	a h i	HERE	204	204
682	Jamamadi	HERE	ahi	ahi	a h i	HERE	204	204
986	Jarawara	HERE	ahi	ahi	a h i	HERE	204	204
1347	Kulina	HERE	ahi	ahi	a h i	HERE	204	204
1869	Sorowaha	HERE	hia / hʲaa	hia	h i a	HERE	204	204
5153	Sorowaha	HERE	hia / hʲaa	hʲaa	hʲ aː	HERE	204	204
#
80	Banawa	HERON	jawiro	jawiro	j a w i r o	HERON	257	257
190	Banawa	HERON	anaɸi	anaɸi	a n a ɸ i	HERON.SP.	60	60
528	Deni	HERON	honore	honore	h o n o r e	HERON.SP.	66	66
683	Jamamadi	HERON	jawiro	jawiro	j a w i r o	HERON	257	257
798	Jamamadi	HERON	anaɸi	anaɸi	a n a ɸ i	HERON.SP.	60	60
987	Jarawara	HERON	jawiro	jawiro	j a w i r o	HERON	257	257
1148	Jarawara	HERON	anaɸi	anaɸi	a n a ɸ i	HERON.SP.	60	60
1544	Kulina	HERON	anopi / honoɾɛ	anopi	a n o p i	HERON.SP.	60	60
1550	Kulina	HERON	anopi / honoɾɛ	honoɾɛ	h o n o ɾ ɛ	HERON.SP.	66	66
#
10072	Sorowaha	HICCOUGH	sukusuku	sukusuku	s u k u + s u k u	HICCOUGH HICCOUGH	705	647 647
#
81	Banawa	HIGH OR TALL	ɸota	ɸota	ɸ o t a	HIGH	314	314
360	Deni	HIGH OR TALL	potaha	potaha	p o t a h a	HIGH	314	314
988	Jarawara	HIGH OR TALL	ɸota	ɸota	ɸ o t a	HIGH	314	314
1348	Kulina	HIGH OR TALL	pota	pota	p o t a	HIGH	314	314
#
10025	Sorowaha	HOLD OR TAKE	aga	aga	a g a	TAKE	645	606
#
84	Banawa	HOLE	hodi	hodi	h o d i	HOLE	246	246
364	Deni	HOLE	odi	odi	o d i	HOLE	246	246
685	Jamamadi	HOLE	hodi	hodi	h o d i	HOLE	246	246
991	Jarawara	HOLE	hoti	hoti	h o t i	HOLE	246	246
1351	Kulina	HOLE	odi	odi	o d i	HOLE	246	246
#
237	Banawa	HOME	tabora	tabora	t a b o r a	BED	370	408
842	Jamamadi	HOME	tabora	tabora	t a b o r a	BED	370	408
1200	Jarawara	HOME	tabora	tabora	t a b o r a	BED	370	408
#
10081	Sorowaha	HOOK	tuuɾi	tuuɾi	t uː ɾ i	HOOK	713	656
#
10007	Sorowaha	HOPLIAS (genus)	abahɨwɨ	abahɨwɨ	a b a + h ɨ w ɨ	FISH BIG	636	210 632
#
1352	Kulina	HORN (ANATOMY)	oɾi	oɾi	o ɾ i	HORN	1271	1271
#
220	Banawa	HORSEFLY	karajati	karajati	k a r a j a t i	HORSEFLY	103	103
555	Deni	HORSEFLY	karajati	karajati	k a r a j a t i	HORSEFLY	103	103
828	Jamamadi	HORSEFLY	kariti	kariti	k a r i t i	HORSEFLY	103	103
1181	Jarawara	HORSEFLY	karajati	karajati	k a r a j a t i	HORSEFLY	103	103
1952	Sorowaha	HORSEFLY	kaɾiti	kaɾiti	k a ɾ i t i	HORSEFLY	103	103
#
10071	Sorowaha	HOT	suku	suku	s u k u	ROAST	704	646
#
365	Deni	HOUSE	jamari	jamari	j a m a r i	HOUSE	254	254
1990	Sorowaha	HOUSE	uuda	uuda	uː d a	HOUSE	1272	1272
#
85	Banawa	HOWLER MONKEY	jiko	jiko	j i k o	HOWLER.MONKEY	252	252
366	Deni	HOWLER MONKEY	jajiʔo	jajiʔo	j a j i ʔ o	HOWLER.MONKEY	252	252
686	Jamamadi	HOWLER MONKEY	jiko	jiko	j i k o	HOWLER.MONKEY	252	252
992	Jarawara	HOWLER MONKEY	jiko	jiko	j i k o	HOWLER.MONKEY	252	252
1353	Kulina	HOWLER MONKEY	jajio	jajio	j a j i o	HOWLER.MONKEY	252	252
1871	Sorowaha	HOWLER MONKEY	kania	kania	k a n i a	HOWLER.MONKEY	522	511
#
5016	Sorowaha	HUNGER	haamɨ	haamɨ	h aː m ɨ	HUNGER	447	430
#
1354	Kulina	HUSBAND	makʰi	makʰi	m a kʰ i	HUSBAND	478	289
#
993	Jarawara	I	owa	owa	o w a	I	340	340
1355	Kulina	I	owa	owa	o w a	I	340	340
5143	Sorowaha	I	aɾu	aɾu	a ɾ u	I	501	486
#
994	Jarawara	ICE	selo	selo	s e l o	ICE	1273	1273
#
995	Jarawara	IF	ya	ya	y a	IF	497	485
#
2006	Sorowaha	IMITATE	tɨmɨ	tɨmɨ	t ɨ m ɨ	IMITATE	190	190
8022	Jarawara	IMITATE	tomi	tomi	t o m i	IMITATE	190	190
#
233	Banawa	IN FRONT OF	nokosi	nokosi	n o k o s i	FINGERNAIL	1250	685
1197	Jarawara	IN FRONT OF	nokosi	nokosi	n o k o s i	FINGERNAIL	1250	685
#
587	Deni	INDIGENOUS PEOPLES OF THE AMERICAS	madi	madi	m a d i	(INDIAN).PERSON	125	125
857	Jamamadi	INDIGENOUS PEOPLES OF THE AMERICAS	madi	madi	m a d i	(INDIAN).PERSON	125	125
1217	Jarawara	INDIGENOUS PEOPLES OF THE AMERICAS	mati	mati	m a t i	(INDIAN).PERSON	125	125
1598	Kulina	INDIGENOUS PEOPLES OF THE AMERICAS	madiha	madiha	m a d i h a	(INDIAN).PERSON	125	125
1971	Sorowaha	INDIGENOUS PEOPLES OF THE AMERICAS	madi	madi	m a d i	(INDIAN).PERSON	125	125
#
5048	Sorowaha	INGA	imi	imi	i m i	INGA	439	422
#
536	Deni	INSECT	jaʔo	jaʔo	j a ʔ o	LARGE.INSECT	81	81
1164	Jarawara	INSECT	jao	jao	j a o	LARGE.INSECT	81	81
#
88	Banawa	INSIDE	bodi	bodi	b o d i	INSIDE	30	30
91	Banawa	INSIDE	doro	doro	d o r o	INSIDE.PART	342	342
368	Deni	INSIDE	bodi	bodi	b o d i	INSIDE	30	30
371	Deni	INSIDE	doro	doro	d o r o	INSIDE.PART	342	342
691	Jamamadi	INSIDE	doro	doro	d o r o	INSIDE.PART	342	342
998	Jarawara	INSIDE	boti	boti	b o t i	INSIDE	30	30
1001	Jarawara	INSIDE	toro	toro	t o r o	INSIDE.PART	342	342
1357	Kulina	INSIDE	bodi	bodi	b o d i	INSIDE	30	30
1360	Kulina	INSIDE	doɾo	doɾo	d o ɾ o	INSIDE.PART	342	342
5170	Sorowaha	INSIDE	hʊʊɾi	hʊʊɾi	h ʊː ɾ i	INSIDE	1274	1274
#
10012	Sorowaha	ISLAND	aḍaha dʒuɾunumaɾu	aḍaha dʒuɾunumaɾu	a ḍ a h a + dʒ u ɾ u n u m a ɾ u	EARTH ?	633	3 633
#
2002	Sorowaha	JACKFRUIT	tamino	tamino	t a m i n o	JACKFRUIT	181	181
8023	Banawa	JACKFRUIT	tamino	tamino	t a m i n o	JACKFRUIT	181	181
8024	Deni	JACKFRUIT	tamino	tamino	t a m i n o	JACKFRUIT	181	181
8025	Jamamadi	JACKFRUIT	tamino	tamino	t a m i n o	JACKFRUIT	181	181
8026	Jarawara	JACKFRUIT	tamino	tamino	t a m i n o	JACKFRUIT	181	181
#
211	Banawa	JAGUAR	jomahi	jomahi	j o m a h i	JAGUAR	90	90
543	Deni	JAGUAR	jomahi	jomahi	j o m a h i	JAGUAR	90	90
819	Jamamadi	JAGUAR	jomahi	jomahi	j o m a h i	JAGUAR	90	90
1172	Jarawara	JAGUAR	jomahi	jomahi	j o m a h i	JAGUAR	90	90
1565	Kulina	JAGUAR	jomahi	jomahi	j o m a h i	JAGUAR	90	90
5184	Sorowaha	JAGUAR	maɾihi	maɾihi	m a ɾ i h i	JAGUAR	1276	1276
#
515	Deni	JUMP	ti	ti	t i	JUMP	50	50
793	Jamamadi	JUMP	ti	ti	t i	JUMP	50	50
#
1475	Kulina	KILL	nanadzokʰɛ / napamahona / nanahika	nanahika	n a n a h i k a	KILL	469	454
1476	Kulina	KILL	nanadzokʰɛ / napamahona / nanahika	nanadzokʰɛ	n a n a dz o kʰ ɛ	KILL	469	454
1477	Kulina	KILL	nanadzokʰɛ / napamahona / nanahika	napamahona	n a p a m a h o n a	KILL	470	455
#
92	Banawa	KINGFISHER	kere	kere	k e r e	KINGFISHER	280	280
372	Deni	KINGFISHER	khere	khere	kʰ e r e	KINGFISHER	280	280
692	Jamamadi	KINGFISHER	kere	kere	k e r e	KINGFISHER	280	280
1361	Kulina	KINGFISHER	diɾodiɾo / kʰɛɾɛ	diɾodiɾo	d i ɾ o d i ɾ o	KINGFISHER	43	43
1362	Kulina	KINGFISHER	diɾodiɾo / kʰɛɾɛ	kʰɛɾɛ	kʰ ɛ ɾ ɛ	KINGFISHER	280	280
#
373	Deni	KNEE	khobori	khobori	kʰ o b o r i	KNEE	283	283
1002	Jarawara	KNEE	jobati / kobabari	jobati	j o b a t i	KNEE	584	571
1003	Jarawara	KNEE	jobati / kobabari	kobabari	k o b a b a r i	KNEE	283	283
1363	Kulina	KNEE	kʰoboɾi / pito / tidzoɾi	kʰoboɾi	kʰ o b o ɾ i	KNEE	283	283
1364	Kulina	KNEE	kʰoboɾi / pito / tidzoɾi	pito	p i t o	KNEE	582	569
1365	Kulina	KNEE	kʰoboɾi / pito / tidzoɾi	tidzoɾi	t i dz o ɾ i	KNEE	583	570
10076	Sorowaha	KNEE	suwatɨ	suwatɨ	s u w a t ɨ	KNEE	344	651
#
156	Banawa	KNOW	wato	wato	w a t o	KNOW	302	302
476	Deni	KNOW	nawato	nawato	n a w a t o	KNOW	302	302
761	Jamamadi	KNOW	wato	wato	w a t o	KNOW	302	302
1095	Jarawara	KNOW	wato	wato	w a t o	KNOW	302	302
1478	Kulina	KNOW	naʔato	naʔato	n a ʔ a t o	KNOW	302	302
#
374	Deni	LAKE	korija	korija	k o r i j a	LAKE	46	46
1004	Jarawara	LAKE	rako	rako	r a k o	LAKE	47	47
1366	Kulina	LAKE	koɾija / koɾidza	koɾija	k o ɾ i j a	LAKE	46	46
1367	Kulina	LAKE	koɾija / koɾidza	koɾidza	k o ɾ i dz a	LAKE	46	46
5192	Sorowaha	LAKE	taki	taki	t a k i	LAKE	47	47
#
182	Banawa	LARVA	moho	moho	m o h o	MAGGOT	691	691
510	Deni	LARVA	moho	moho	m o h o	MAGGOT	691	691
591	Deni	LARVA	wakari	wakari	w a k a r i	unknown16	626	700
1139	Jarawara	LARVA	moho	moho	m o h o	MAGGOT	691	691
1536	Kulina	LARVA	moho	moho	m o h o	MAGGOT	691	691
1930	Sorowaha	LARVA	moho	moho	m o h o	MAGGOT	691	691
#
375	Deni	LATE	naho	naho	n a h o	LATE	296	296
#
157	Banawa	LAUGH	haha	haha	h a h a	LAUGH	239	239
477	Deni	LAUGH	haha	haha	h a h a	LAUGH	239	239
762	Jamamadi	LAUGH	haha	haha	h a h a	LAUGH	239	239
1096	Jarawara	LAUGH	haahaa	haahaa	h aː h aː	LAUGH	239	239
1479	Kulina	LAUGH	haha	haha	h a h a	LAUGH	239	239
1909	Sorowaha	LAUGH	haka	haka	h a k a	LAUGH	239	239
5057	Sorowaha	LAUGH	haka	haka	h a k a	LAUGH	434	239
#
94	Banawa	LEAF	aɸe	aɸe	a ɸ e	LEAF	11	11
376	Deni	LEAF	apha	apha	a pʰ a	LEAF	11	11
694	Jamamadi	LEAF	aɸe	aɸe	a ɸ e	LEAF	11	11
1006	Jarawara	LEAF	aɸe	aɸe	a ɸ e	LEAF	11	11
1368	Kulina	LEAF	apʰa	apʰa	a pʰ a	LEAF	11	11
1874	Sorowaha	LEAF	ahaba /ahɨ	ahaba	a h a b a	LEAF	11	11
5146	Sorowaha	LEAF	ahaba /ahɨ	ahɨ	a h ɨ	LEAF	11	11
#
109	Banawa	LEAF SPINE	bahi	bahi	b a h i	LEAFSTALK	1102	1111
377	Deni	LEAF SPINE	behe	behe	b e h e	LEAFSTALK	1102	1111
710	Jamamadi	LEAF SPINE	bahi	bahi	b a h i	LEAFSTALK	1102	1111
1025	Jarawara	LEAF SPINE	behe	behe	b e h e	LEAFSTALK	1102	1111
#
5163	Sorowaha	LEECH	aahidu	aahidu	aː h i d u	LEECH	422	396
#
201	Banawa	LEG	isi	isi	i s i	LEG	77	77
534	Deni	LEG	itsʰo	itsʰo	i tsʰ o	LEG	77	77
808	Jamamadi	LEG	isi	isi	i s i	LEG	77	77
1160	Jarawara	LEG	isi	isi	i s i	LEG	77	77
1556	Kulina	LEG	itsʰo	itsʰo	i tsʰ o	LEG	77	77
1946	Sorowaha	LEG	isowata	isowata	i s o w a t a	LEG CATCH	77	77
#
10111	Sorowaha	LET GO OR SET FREE	katabu	katabu	k a t a b u	RELEASE	734	697
#
5150	Sorowaha	LIANA	hunaha	hunaha	h u n a h a	TIMBO	427	404
#
158	Banawa	LIE (REST)	homa	homa	h o m a	LIE	313	313
478	Deni	LIE (REST)	poma	poma	p o m a	LIE	313	313
763	Jamamadi	LIE (REST)	homa	homa	h o m a	LIE	313	313
1097	Jarawara	LIE (REST)	homa / wina	homa	h o m a	LIE	313	313
1098	Jarawara	LIE (REST)	homa / wina	wina	w i n a	LIE	537	527
1480	Kulina	LIE (REST)	domopona / koda / pona	domopona	d o m o p o n a	? LIE	313	528
1481	Kulina	LIE (REST)	domopona / koda / pona	koda	k o d a	LIE	536	526
1482	Kulina	LIE (REST)	domopona / koda / pona	pona	p o n a	LIE	313	313
10061	Sorowaha	LIE (REST)	kusuna	kusuna	k u s u n a	REST	594	580
#
565	Deni	LIGHT	thaja	thaja	t h a j a	LIGHT	687	410
5140	Sorowaha	LIGHT	haɾaɾi	haɾaɾi	h a ɾ a ɾ i	LIGHT	1277	1277
#
1193	Jarawara	LIGHT (IGNITE)	oja	oja	o j a	LIGHT	687	410
#
86	Banawa	LIGHT (RADIATION)	ɸiri	ɸiri	ɸ i r i	ILLUMINATE	312	312
229	Banawa	LIGHT (RADIATION)	oje	oje	o j e	LIGHT	687	410
367	Deni	LIGHT (RADIATION)	piri	piri	p i r i	ILLUMINATE	312	312
687	Jamamadi	LIGHT (RADIATION)	ɸiri	ɸiri	ɸ i r i	ILLUMINATE	312	312
996	Jarawara	LIGHT (RADIATION)	ɸiri	ɸiri	ɸ i r i	ILLUMINATE	312	312
1192	Jarawara	LIGHT (RADIATION)	oje	oje	o j e	LIGHT	687	410
1356	Kulina	LIGHT (RADIATION)	piɾi	piɾi	p i ɾ i	ILLUMINATE	312	312
#
159	Banawa	LIKE	noɸa	noɸa	n o ɸ a	LIKE	303	303
764	Jamamadi	LIKE	noɸa	noɸa	n o ɸ a	LIKE	303	303
1099	Jarawara	LIKE	noɸa	noɸa	n o ɸ a	LIKE	303	303
1910	Sorowaha	LIKE	nohama	nohama	n o h a m a	LIKE	538	529
#
380	Deni	LIMP	doki	doki	d o k i	LIMP	229	229
#
200	Banawa	LIP	iɸi	iɸi	i ɸ i	LIP	76	76
533	Deni	LIP	ipo	ipo	i p o	LIP	76	76
807	Jamamadi	LIP	iɸi	iɸi	i ɸ i	LIP	76	76
1159	Jarawara	LIP	iɸi	iɸi	i ɸ i	LIP	76	76
1555	Kulina	LIP	ipo	ipo	i p o	LIP	76	76
#
96	Banawa	LIVER	wati	wati	w a t i	LIVER	346	346
381	Deni	LIVER	ati	ati	a t i	LIVER	346	346
696	Jamamadi	LIVER	wati	wati	w a t i	LIVER	346	346
1008	Jarawara	LIVER	wahati	wahati	w a h a t i	LIVER	346	346
1371	Kulina	LIVER	wati	wati	w a t i	LIVER	346	346
#
1372	Kulina	LONG	wit̪ʰahiɾa	wit̪ʰahiɾa	w i t̪ʰ a h i ɾ a	LONG	1279	1279
5169	Sorowaha	LONG	dʒuwazɨ	dʒuwazɨ	dʒ u w a z ɨ	LONG	1280	1280
#
217	Banawa	LOUSE	kamati	kamati	k a m a t i	LOUSE	97	97
549	Deni	LOUSE	kamati	kamati	k a m a t i	LOUSE	97	97
825	Jamamadi	LOUSE	kamati	kamati	k a m a t i	LOUSE	97	97
1178	Jarawara	LOUSE	kamati	kamati	k a m a t i	LOUSE	97	97
1572	Kulina	LOUSE	kamati	kamati	k a m a t i	LOUSE	97	97
#
10015	Sorowaha	LOW	adjadjahia	adjadjahia	a d j a d j a h ia	LOW	637	601
#
5113	Deni	LUNG	watsʰabori	watsʰabori	w a tsʰ a b o r i	LUNG	204	204
5114	Jarawara	LUNG	hasabori	hasabori	h a s a b o r i	LUNG	204	204
5115	Banawa	LUNG	wasabori	wasabori	w a s a b o r i	LUNG	204	204
#
1996	Sorowaha	MACAW	kawa	kawa	k a w a	MACAW	1282	1282
#
222	Banawa	MAIZE	kimi	kimi	k i m i	MAIZE	105	105
557	Deni	MAIZE	kimi	kimi	k i m i	MAIZE	105	105
830	Jamamadi	MAIZE	kimi	kimi	k i m i	MAIZE	105	105
1183	Jarawara	MAIZE	kimi	kimi	k i m i	MAIZE	105	105
1954	Sorowaha	MAIZE	kimi	kimi	k i m i	MAIZE	105	105
#
98	Banawa	MAN	makiti	maki	m a k i t i	MAN.(ADULT.MALE)	289	289
