ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Morphemes,SimpleCognate,PartialCognates
Paumari-584_strikeorbeat-3,,Paumari,584_strikeorbeat,bakha / baa,baa,b aː,,dixon2004proto;chapman1998dicionario,,,,,BEAT,212,212
Paumari-584_strikeorbeat-4,,Paumari,584_strikeorbeat,oba,oba,o b a,,dixon2004proto;chapman1998dicionario,,,,,HIT,110,110
Sorowaha-584_strikeorbeat-1,,Sorowaha,584_strikeorbeat,batoha,batoha,b a t o h a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,BEAT,212,212
ProtoArawan-584_strikeorbeat-1,,ProtoArawan,584_strikeorbeat,baa / ɓakha / da / koba,baa,b aː,,dixon2004proto,,,,,BEAT,369,212
ProtoArawan-584_strikeorbeat-2,,ProtoArawan,584_strikeorbeat,baa / ɓakha / da / koba,ɓakha,ɓ a kʰ a,,dixon2004proto,,,,,BEAT,223,223
ProtoArawan-584_strikeorbeat-3,,ProtoArawan,584_strikeorbeat,baa / ɓakha / da / koba,da,d a,,dixon2004proto,,,,,HIT,38,38
ProtoArawan-584_strikeorbeat-4,,ProtoArawan,584_strikeorbeat,baa / ɓakha / da / koba,koba,k o b a,,dixon2004proto,,,,,HIT,110,110
Toyeri-584_strikeorbeat-1,,Toyeri,584_strikeorbeat,emitak / etʉktʉk,emitak,e m i t a k,,peck1979toyeri,,,,,BEAT,2029,2012
Sapiteri-584_strikeorbeat-1,,Sapiteri,584_strikeorbeat,emitak,emitak,e m i t a k,,,,,,,BEAT,2029,2012
Toyeri-584_strikeorbeat-2,,Toyeri,584_strikeorbeat,emitak / etʉktʉk,etʉktʉk,e t ʉ k t ʉ k,,peck1979toyeri,,,,,BEAT,2030,2013
Banawa-59_bite-1,,Banawa,59_bite,waji,waji,w a j i,,ladefoged1997phonetic,,,,,BITE,365,359
Deni-59_bite-1,,Deni,59_bite,waji,waji,w a j i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,BITE,365,359
Jamamadi-59_bite-1,,Jamamadi,59_bite,waji,waji,w a j i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,BITE,365,359
Jarawara-59_bite-1,,Jarawara,59_bite,wai,wai,w a i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,BITE,365,359
Kulina-59_bite-1,,Kulina,59_bite,kʰa,kʰa,kʰ a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,BITE,532,522
ProtoArawan-59_bite-1,,ProtoArawan,59_bite,waji,waji,w a j i,,dixon2004proto,,,,,BITE,365,359
Paumari-59_bite-1,,Paumari,59_bite,anana,anana,a n a n a,,dixon2004proto;chapman1998dicionario,,,,,BITE,1007,965
Sorowaha-59_bite-1,,Sorowaha,59_bite,kana,kana,k a n a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,BITE,1165,1131
Arasairi-59_bite-1,,Arasairi,59_bite,ebuk,ebuk,e b u k,,aza1933arasairi,,,,,BITE,1521,1501
Paumari_1833-59_bite-1,,Paumari_1833,59_bite,kananahi,kananahi,k a n a n a h i,,,,,,,BITE,1007,965
Banawa-85_burn-1,,Banawa,85_burn,sari,sari,s a r i,,ladefoged1997phonetic,,,,,BURN,1291,1291
Deni-85_burn-1,,Deni,85_burn,saro,saro,s a r o,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,BURN,1291,1291
Jamamadi-85_burn-1,,Jamamadi,85_burn,sari,sari,s a r i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,BURN,1291,1291
Jarawara-85_burn-1,,Jarawara,85_burn,sari,sari,s a r i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,BURN,1291,1291
Kulina-85_burn-1,,Kulina,85_burn,bot̪ʰa,bot̪ʰa,b o t̪ʰ a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,BURN,1292,1292
Sorowaha-85_burn-1,,Sorowaha,85_burn,tʲɛhɛ / kaʃuuhu,tʲɛhɛ,tʲ ɛ h ɛ,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,BURN,1293,1293
Sorowaha-85_burn-2,,Sorowaha,85_burn,tʲɛhɛ / kaʃuuhu,kaʃuuhu,k a ʃ uː h u,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,BURN,740,702
Arasairi-85_burn-1,,Arasairi,85_burn,emei,emei,e m e i,,aza1933arasairi,,,,,BURN,1522,1502
Paumari-85_burn-1,,Paumari,85_burn,kai / aova /  hadi / khovo,kai,k ai,,dixon2004proto;chapman1998dicionario,,,,,BURN,1561,1541
Paumari-85_burn-2,,Paumari,85_burn,kai / aova /  hadi / khovo,aova,ao β a,,dixon2004proto;chapman1998dicionario,,,,,BURN,1562,1542
Paumari-85_burn-3,,Paumari,85_burn,kai / aova /  hadi / khovo,hadi,h a ɗ i,,dixon2004proto;chapman1998dicionario,,,,,BURN,1563,1544
Paumari-85_burn-4,,Paumari,85_burn,kai / aova /  hadi / khovo,khovo,kʰ o β o,,dixon2004proto;chapman1998dicionario,,,,,BURN,1564,1543
Toyeri-85_burn-1,,Toyeri,85_burn,emej / ekpak,emej,e m e j,,peck1979toyeri,,,,,BURN,1522,1502
Sapiteri-85_burn-1,,Sapiteri,85_burn,emej / ekpak,emej,e m e j,,,,,,,BURN,1522,1502
Toyeri-85_burn-2,,Toyeri,85_burn,emej / ekpak,ekpak,e k p a k,,peck1979toyeri,,,,,BURN,2027,2010
Sapiteri-85_burn-2,,Sapiteri,85_burn,emej / ekpak,ekpak,e k p a k,,,,,,,BURN,2027,2010
Banawa-138_cry-1,,Banawa,138_cry,ohi,ohi,o h i,,ladefoged1997phonetic,,,,,CRY,304,304
Deni-138_cry-1,,Deni,138_cry,ohi,ohi,o h i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,CRY,304,304
Jamamadi-138_cry-1,,Jamamadi,138_cry,ohi,ohi,o h i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,CRY,304,304
Jarawara-138_cry-1,,Jarawara,138_cry,ohi,ohi,o h i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,CRY,304,304
Kulina-138_cry-1,,Kulina,138_cry,ohi,ohi,o h i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,CRY,304,304
Sorowaha-138_cry-1,,Sorowaha,138_cry,azana,azana,a z a n a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,CRY,754,717
ProtoArawan-138_cry-1,,ProtoArawan,138_cry,ohi,ohi,o h i,,dixon2004proto,,,,,CRY,304,304
Paumari-138_cry-1,,Paumari,138_cry,asara,asara,a s a r a,,dixon2004proto;chapman1998dicionario,,,,,CRY,754,717
Banawa-116_chop-1,,Banawa,116_chop,kaa / wisi,kaa,k aː,,ladefoged1997phonetic,,,,,CHOP,265,265
Deni-116_chop-1,,Deni,116_chop,ka / witsʰi,ka,k a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,CHOP,265,265
Jamamadi-116_chop-1,,Jamamadi,116_chop,kaa / wisi,kaa,k aː,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,CHOP,265,265
Jarawara-116_chop-1,,Jarawara,116_chop,kaa / wisi,kaa,k aː,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,CHOP,265,265
Kulina-116_chop-1,,Kulina,116_chop,ka / witsʰi / wishi,ka,k a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,CHOP,265,265
ProtoArawan-116_chop-1,,ProtoArawan,116_chop,ka,ka,k a,,dixon2004proto,,,,,CHOP,265,265
Banawa-116_chop-2,,Banawa,116_chop,kaa,kaa,k aː,,ladefoged1997phonetic,,,,,CHOP,949,265
Arasairi-116_chop-1,,Arasairi,116_chop,ehetok,ehetok,e h e t o k,,aza1933arasairi,,,,,CHOP,1523,1503
Banawa-150_dig-1,,Banawa,150_dig,wii,wii,w i i,,ladefoged1997phonetic,,,,,DIG,1133,1133
Deni-150_dig-1,,Deni,150_dig,wi,wi,w i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,DIG,1133,1133
Jamamadi-150_dig-1,,Jamamadi,150_dig,wii,wii,w i i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,DIG,1133,1133
Jarawara-150_dig-1,,Jarawara,150_dig,wii,wii,w i i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,DIG,1133,1133
Kulina-150_dig-1,,Kulina,150_dig,wi,wi,w i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,DIG,1133,1133
ProtoArawan-150_dig-1,,ProtoArawan,150_dig,wi,wi,w i,,dixon2004proto,,,,,DIG,1133,1133
Sorowaha-150_dig-1,,Sorowaha,150_dig,bijaka,bijaka,b i j a k a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,DIG,1166,1132
Arasairi-150_dig-1,,Arasairi,150_dig,jajenka,jajenka,j a j e n k a,,aza1933arasairi,,,,,DIG,1166,1132
Paumari-150_dig-1,,Paumari,150_dig,kʰomakʰoma,kʰomakʰoma,kʰ o m a + kʰ o m a,,dixon2004proto;chapman1998dicionario,,,,,DIG DIG,1884,1864 1864
Toyeri-150_dig-1,,Toyeri,150_dig,eheka,eheka,e h e k a,,peck1979toyeri,,,,,DIG,1166,1132
Sapiteri-150_dig-1,,Sapiteri,150_dig,eheka / ekheika,eheka,e h e k a,,,,,,,DIG,1166,1132
Sapiteri-150_dig-2,,Sapiteri,150_dig,eheka / ekheika,ekheika,e k h ei k a,,,,,,,DIG,1166,1132
Banawa-162_drink-1,,Banawa,162_drink,ɸawa,ɸawa,ɸ a w a,,ladefoged1997phonetic,,,,,DRINK,315,315
Deni-162_drink-1,,Deni,162_drink,powa,powa,p o w a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,DRINK,315,315
Jamamadi-162_drink-1,,Jamamadi,162_drink,ɸawa,ɸawa,ɸ a w a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,DRINK,315,315
Kulina-162_drink-1,,Kulina,162_drink,dzɛ,dzɛ,dz ɛ,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,DRINK,533,523
Paumari-162_drink-1,,Paumari,162_drink,ʔaβi,ʔaβi,ʔ a β i,,dixon2004proto;chapman1998dicionario,,,,,DRINK,534,524
Sorowaha-162_drink-1,,Sorowaha,162_drink,hawɨ,hawɨ,h a w ɨ,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,DRINK,534,524
Amarakaeri-162_drink-1,,Amarakaeri,162_drink,maj,maj,m a j,,adelaar2000propuesta;van2014argument;vanlinden2019harakmbut;van2019nominalization;van2020construction;van2016classifier;tripp1995diccionario;chávez1984skizze,,,,,DRINK,925,884
ProtoArawan-162_drink-1,,ProtoArawan,162_drink,pawe,pawe,p a w e,,dixon2004proto,,,,,DRINK,315,315
Jarawara-162_drink-1,,Jarawara,162_drink,ɸawa,ɸawa,ɸ a w a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,DRINK,315,315
Arasairi-162_drink-1,,Arasairi,162_drink,jamaj,jamaj,j a m a j,,aza1933arasairi,,,,,DRINK,925,884
Toyeri-162_drink-1,,Toyeri,162_drink,omahi,omahi,o m a h i,,peck1979toyeri,,,,,DRINK,925,884
Sapiteri-162_drink-1,,Sapiteri,162_drink,emaj,emaj,e m a j,,,,,,,DRINK,925,884
Banawa-237_go-1,,Banawa,237_go,toka,toka,t o + k a,,ladefoged1997phonetic,,,,,AWAY COME,236,1116 1208
Deni-237_go-1,,Deni,237_go,kha / wahi,kha,kʰ a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,GO,236,236
Deni-237_go-2,,Deni,237_go,kha / wahi,wahi,w a h i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,GO,236,236
Jamamadi-237_go-1,,Jamamadi,237_go,toka,toka,t o + k a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,AWAY COME,236,1116 1208
Jarawara-237_go-1,,Jarawara,237_go,toka,toka,t o + k a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,AWAY COME,236,1116 1208
Kulina-237_go-1,,Kulina,237_go,kʰani,kʰani,kʰ a n i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,GO,236,236
Sorowaha-237_go-1,,Sorowaha,237_go,gawa,gawa,g a w a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,GO,535,525
Amarakaeri-237_go-1,,Amarakaeri,237_go,wa,wa,w a,,adelaar2000propuesta;van2014argument;vanlinden2019harakmbut;van2019nominalization;van2020construction;van2016classifier;tripp1995diccionario;chávez1984skizze,,,,,GO,236,236
ProtoArawan-237_go-1,,ProtoArawan,237_go,gawa / kha,gawa,g a w a,,dixon2004proto,,,,,GO,535,525
ProtoArawan-237_go-2,,ProtoArawan,237_go,gawa / kha,kha,kʰ a,,dixon2004proto,,,,,GO,236,236
Kanamari-237_go-1,,Kanamari,237_go,lubɯ,lubɯ,l uː b ɯ,,silva2011fonologia;adelaar2000propuesta;magalhaes2018kanamari;queixalos2007ergatividad,,,,,GO,967,924
Arasairi-237_go-1,,Arasairi,237_go,jahuatei,jahuatei,j a h ua t ei,,aza1933arasairi,,,,,GO,1524,1504
Paumari-237_go-1,,Paumari,237_go,ka,ka,k a,,dixon2004proto;chapman1998dicionario,,,,,GO,236,236
Banawa-267_hear-1,,Banawa,267_hear,mita,mita,m i t a,,ladefoged1997phonetic,,,,,HEAR,293,293
Deni-267_hear-1,,Deni,267_hear,mitha,mitha,m i t h a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,HEAR,293,293
Jamamadi-267_hear-1,,Jamamadi,267_hear,mita,mita,m i t a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,HEAR,293,293
Jarawara-267_hear-1,,Jarawara,267_hear,mita,mita,m i t a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,HEAR,293,293
Kulina-267_hear-1,,Kulina,267_hear,mit̪ʰa,mit̪ʰa,m i t̪ʰ a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,HEAR,293,293
Paumari-267_hear-1,,Paumari,267_hear,mitha,mitha,m i tʰ a,,dixon2004proto;chapman1998dicionario,,,,,HEAR,293,293
Sorowaha-267_hear-1,,Sorowaha,267_hear,mita,mita,m i t a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,HEAR,293,293
ProtoArawan-267_hear-1,,ProtoArawan,267_hear,mitha,mitha,m i tʰ a,,dixon2004proto,,,,,HEAR,293,293
Arasairi-267_hear-1,,Arasairi,267_hear,enimpei / nimpeeje / uanimpeeje,enimpei,e n i m p ei,,aza1933arasairi,,,,,HEAR,1525,1505
Arasairi-267_hear-2,,Arasairi,267_hear,enimpei / nimpeeje / uanimpeeje,nimpeeje,n i m p ee j e,,aza1933arasairi,,,,,HEAR,1525,1505
Arasairi-267_hear-3,,Arasairi,267_hear,enimpei / nimpeeje / uanimpeeje,uanimpeeje,w a n i m p ee j e,,aza1933arasairi,,,,,HEAR,1525,1505
Toyeri-267_hear-1,,Toyeri,267_hear,eniŋpe,eniŋpe,e n i ŋ p e,,peck1979toyeri,,,,,HEAR,1525,1505
Sapiteri-267_hear-1,,Sapiteri,267_hear,eniŋpe,eniŋpe,e n i ŋ p e,,,,,,,HEAR,1525,1505
Banawa-316_know-1,,Banawa,316_know,wato,wato,w a t o,,ladefoged1997phonetic,,,,,KNOW,302,302
Deni-316_know-1,,Deni,316_know,nawato,nawato,n a w a t o,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,KNOW,302,302
Jamamadi-316_know-1,,Jamamadi,316_know,wato,wato,w a t o,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,KNOW,302,302
Jarawara-316_know-1,,Jarawara,316_know,wato,wato,w a t o,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,KNOW,302,302
Kulina-316_know-1,,Kulina,316_know,naʔato,naʔato,n a ʔ a t o,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,KNOW,302,302
ProtoArawan-316_know-1,,ProtoArawan,316_know,nawato,nawato,n a w a t o,,dixon2004proto,,,,,KNOW,302,302
Sorowaha-316_know-1,,Sorowaha,316_know,takunɨri,takunɨri,t a k u n ɨ r i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,KNOW,1167,1135
Arasairi-316_know-1,,Arasairi,316_know,ijei,ijei,i j e i,,aza1933arasairi,,,,,KNOW,1526,1506
Paumari-316_know-1,,Paumari,316_know,oga,oga,o g a,,dixon2004proto;chapman1998dicionario,,,,,KNOW,1924,1904
Toyeri-316_know-1,,Toyeri,316_know,etahaj,etahaj,e t a h a j,,peck1979toyeri,,,,,KNOW,1526,1506
Banawa-323_laugh-1,,Banawa,323_laugh,haha,haha,h a h a,,ladefoged1997phonetic,,,,,LAUGH,239,239
Deni-323_laugh-1,,Deni,323_laugh,haha,haha,h a h a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,LAUGH,239,239
Jamamadi-323_laugh-1,,Jamamadi,323_laugh,haha,haha,h a h a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,LAUGH,239,239
Jarawara-323_laugh-1,,Jarawara,323_laugh,haahaa,haahaa,h aː h aː,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,LAUGH,239,239
Kulina-323_laugh-1,,Kulina,323_laugh,haha,haha,h a h a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,LAUGH,239,239
Paumari-323_laugh-1,,Paumari,323_laugh,haha,haha,h a h a,,dixon2004proto;chapman1998dicionario,,,,,LAUGH,239,239
Sorowaha-323_laugh-1,,Sorowaha,323_laugh,haka,haka,h a k a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,LAUGH,239,239
Sorowaha-323_laugh-2,,Sorowaha,323_laugh,haka,haka,h a k a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,LAUGH,434,239
ProtoArawan-323_laugh-1,,ProtoArawan,323_laugh,haha,haha,h a h a,,dixon2004proto,,,,,LAUGH,239,239
Arasairi-323_laugh-1,,Arasairi,323_laugh,erik,erik,e r i k,,aza1933arasairi,,,,,LAUGH,1608,1591
Banawa-333_lierest-1,,Banawa,333_lierest,homa,homa,h o m a,,ladefoged1997phonetic,,,,,LIE,313,313
Deni-333_lierest-1,,Deni,333_lierest,poma,poma,p o m a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,LIE,313,313
Jamamadi-333_lierest-1,,Jamamadi,333_lierest,homa,homa,h o m a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,LIE,313,313
Jarawara-333_lierest-1,,Jarawara,333_lierest,homa,homa,h o m a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,LIE,313,313
Kulina-333_lierest-1,,Kulina,333_lierest,domopona / koda / pona,domopona,d o m o + p o n a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,? LIE,313,528 313
Kulina-333_lierest-2,,Kulina,333_lierest,domopona / koda / pona,koda,k o d a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,LIE,536,526
Kulina-333_lierest-3,,Kulina,333_lierest,domopona / koda / pona,pona,p o n a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,LIE,313,313
Paumari-333_lierest-1,,Paumari,333_lierest,ʔoma,ʔoma,ʔ o m a,,dixon2004proto;chapman1998dicionario,,,,,LIE,313,313
Sorowaha-333_lierest-1,,Sorowaha,333_lierest,kusuna,kusuna,k u s u n a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,REST,594,580
ProtoArawan-333_lierest-1,,ProtoArawan,333_lierest,poma,poma,p o m a,,dixon2004proto,,,,,LIE,313,313
Amarakaeri-333_lierest-1,,Amarakaeri,333_lierest,wedn,wedn,w e d n,,adelaar2000propuesta;van2014argument;vanlinden2019harakmbut;van2019nominalization;van2020construction;van2016classifier;tripp1995diccionario;chávez1984skizze,,,,,LIE,976,934
Arasairi-333_lierest-1,,Arasairi,333_lierest,jahatok / tojeanda,jahatok,j a h a t o k,,aza1933arasairi,,,,,LIE,1609,1593
Arasairi-333_lierest-2,,Arasairi,333_lierest,jahatok / tojeanda,tojeanda,t o j e a + n/d a,,aza1933arasairi,,,,,LIE ?,1610,1592 865
Banawa-338_like-1,,Banawa,338_like,noɸa,noɸa,n o ɸ a,,ladefoged1997phonetic,,,,,LIKE,303,303
Jamamadi-338_like-1,,Jamamadi,338_like,noɸa,noɸa,n o ɸ a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,LIKE,303,303
Jarawara-338_like-1,,Jarawara,338_like,noɸa,noɸa,n o ɸ a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,LIKE,303,303
Paumari-338_like-1,,Paumari,338_like,nofi,nofi,n o f i,,dixon2004proto;chapman1998dicionario,,,,,LIKE,303,303
Sorowaha-338_like-1,,Sorowaha,338_like,nohama,nohama,n o h a m a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,LIKE,538,529
Kulina-338_like-1,,Kulina,338_like,disʰera,disʰera,d i sʰ e r a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,LIKE,1428,1405
Banawa-466_pull-1,,Banawa,466_pull,hoka,hoka,h o k a,,ladefoged1997phonetic,,,,,PULL,1761,1752
Deni-466_pull-1,,Deni,466_pull,pore,pore,p o r e,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,PULL,221,221
Jamamadi-466_pull-1,,Jamamadi,466_pull,hoka,hoka,h o k a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,PULL,1760,1751
Jarawara-466_pull-1,,Jarawara,466_pull,hoka,hoka,h o k a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,PULL,1759,1750
Kulina-466_pull-1,,Kulina,466_pull,hoka / poɾɛ,hoka,h o k a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,PULL,539,530
Kulina-466_pull-2,,Kulina,466_pull,hoka / poɾɛ,poɾɛ,p o ɾ ɛ,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,PULL,221,221
ProtoArawan-466_pull-1,,ProtoArawan,466_pull,bore,bore,b o r e,,dixon2004proto,,,,,PULL,221,221
Toyeri-466_pull-1,,Toyeri,466_pull,epae,epae,e p ae,,peck1979toyeri,,,,,PULL,2016,2001
Banawa-473_push-1,,Banawa,473_push,joko,joko,j o k o,,ladefoged1997phonetic,,,,,PUSH,230,230
Deni-473_push-1,,Deni,473_push,joko,joko,j o k o,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,PUSH,230,230
Jamamadi-473_push-1,,Jamamadi,473_push,joko,joko,j o k o,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,PUSH,230,230
Jarawara-473_push-1,,Jarawara,473_push,joko,joko,j o k o,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,PUSH,230,230
Kulina-473_push-1,,Kulina,473_push,jo,jo,j o,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,PUSH,230,230
Paumari-473_push-1,,Paumari,473_push,dokho,dokho,ɗ o k h o,,dixon2004proto;chapman1998dicionario,,,,,PUSH,230,230
Sorowaha-473_push-1,,Sorowaha,473_push,jokona / zuhʷana,jokona,j o k o n a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,PUSH,230,230
Sorowaha-473_push-2,,Sorowaha,473_push,jokona / zuhʷana,zuhʷana,z u hʷ a n a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,PUSH,230,230
ProtoArawan-473_push-1,,ProtoArawan,473_push,ɗokho,ɗokho,ɗ o kʰ o,,dixon2004proto,,,,,PUSH,230,230
Arasairi-473_push-1,,Arasairi,473_push,endak,endak,e n d a k,,aza1933arasairi,,,,,PUSH,1611,1594
Toyeri-473_push-1,,Toyeri,473_push,etaⁿdere,etaⁿdere,e t a ⁿd e r e,,peck1979toyeri,,,,,PUSH,1611,1594
Sapiteri-473_push-1,,Sapiteri,473_push,etaⁿdere,etaⁿdere,e t a ⁿd e r e,,,,,,,PUSH,1611,1594
Banawa-525_show-1,,Banawa,525_show,joɸi / namo,joɸi,j o ɸ i,,ladefoged1997phonetic,,,,,SHOW,299,299
Banawa-525_show-2,,Banawa,525_show,joɸi / namo,namo,n a m o,,ladefoged1997phonetic,,,,,SHOW,542,533
Deni-525_show-1,,Deni,525_show,jopi,jopi,j o p i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,SHOW,299,299
Jamamadi-525_show-1,,Jamamadi,525_show,joɸi,joɸi,j o ɸ i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,SHOW,299,299
Jarawara-525_show-1,,Jarawara,525_show,joɸi / namo,joɸi,j o ɸ i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,SHOW,299,299
Jarawara-525_show-2,,Jarawara,525_show,joɸi / namo,namo,n a m o,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,SHOW,542,533
Kulina-525_show-1,,Kulina,525_show,jopi / nowɛ,jopi,j o p i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,SHOW,299,299
Kulina-525_show-2,,Kulina,525_show,jopi / nowɛ,nowɛ,n o w ɛ,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,SHOW,544,535
Paumari-525_show-1,,Paumari,525_show,namitha / rajoʔi / noki,namitha,n a m i t h a,,dixon2004proto;chapman1998dicionario,,,,,SHOW,542,533
Paumari-525_show-2,,Paumari,525_show,namitha / rajoʔi / noki,rajoʔi,r a j o ʔ i,,dixon2004proto;chapman1998dicionario,,,,,SHOW,299,299
Paumari-525_show-3,,Paumari,525_show,namitha / rajoʔi / noki,noki,n o k i,,dixon2004proto;chapman1998dicionario,,,,,SHOW,543,534
ProtoArawan-525_show-1,,ProtoArawan,525_show,namitha / noke / rajopi,namitha,n a m i tʰ a,,dixon2004proto,,,,,SHOW,542,533
ProtoArawan-525_show-2,,ProtoArawan,525_show,namitha / noke / rajopi,noke,n o k e,,dixon2004proto,,,,,SHOW,543,534
