# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGID	COGIDS
826	Jarawara	sharp (as a knife)	ino	ino	i n o	SHARP.(AS.A.KNIFE)	0	0
#
44605	Deni	sharpen	jo	jo	j o	SHARPEN	163	163
44606	Jarawara	sharpen	seo	seo	s e o	SHARPEN	163	163
44607	Banawa	sharpen	seo	seo	s e o	SHARPEN	163	163
44608	Jamamadi	sharpen	seo	seo	s e o	SHARPEN	163	163
#
827	Kulina	shellfish	daro	daro	d a r o	SHELLFISH	0	0
828	Deni	shellfish	taro	taro	t a r o	SHELLFISH	0	0
829	Jarawara	shellfish	taro	taro	t a r o	SHELLFISH	0	0
830	Banawa	shellfish	taro	taro	t a r o	SHELLFISH	0	0
#
1127	Banawa	show	jofi	jofi	j o f i	SHOW	299	299
1128	Jamamadi	show	jofi	jofi	j o f i	SHOW	299	299
1129	Jarawara	show	jofi	jofi	j o f i	SHOW	299	299
1130	Deni	show	jopi	jopi	j o p i	SHOW	299	299
1131	Kulina	show	jopi	jopi	j o p i	SHOW	299	299
1133	Banawa	show	namo	namo	n a m o	SHOW	299	299
1134	Jarawara	show	namo	namo	n a m o	SHOW	299	299
44525	Kulina	show	nowe	nowe	n o w e	SHOW	143	143
#
1136	Kulina	sing	hiri	hiri	h i r i	SING	0	0
#
1137	Kulina	sit	witha	witha	w i t h a	SIT	0	0
#
834	Jarawara	skin	atari	atari	a t a r i	SKIN	207	207
835	Kulina	skin	wapi	wapi	w a p i	SKIN	207	207
#
1443	Jarawara	skin(v)	ite	ite	i t e	SKIN	78	78
1444	Jamamadi	skin(v)	ite	ite	i t e	SKIN	78	78
#
836	Kulina	sky	meme	meme	m e m e	SKY	1001	1001
837	Jarawara	sky	neme	neme	n e m e	SKY	1001	1001
#
1138	Kulina	sleep	wada	wada	w a d a	SLEEP	0	0
#
1458	Kulina	sloth sp.	jaʔo	jaʔo	j a ʔ o	SLOTH.SP.	82	82
1459	Deni	sloth sp.	jaʔo	jaʔo	j a ʔ o	SLOTH.SP.	82	82
1460	Jarawara	sloth sp.	jao	jao	j a o	SLOTH.SP.	82	82
1461	Banawa	sloth sp.	jao	jao	j a o	SLOTH.SP.	82	82
1462	Jamamadi	sloth sp.	jao	jao	j a o	SLOTH.SP.	82	82
#
838	Deni	small	bedeni	bedeni	b e d e n i	SMALL	220	220
839	Kulina	small	bedi	bedi	b e d i	SMALL	220	220
840	Banawa	small	biri	biri	b i r i	SMALL	220	220
841	Jarawara	small	biri	biri	b i r i	SMALL	220	220
842	Deni	small	biriha	biriha	b i r i h a	SMALL	220	220
843	Kulina	small	biriha	biriha	b i r i h a	SMALL	220	220
844	Jarawara	small	bite	bite	b i t e	SMALL	220	220
845	Deni	small	hiraride	hiraride	h i r a r i d e	SMALL	220	220
#
846	Jamamadi	small ant with painful bite	awita	awita	a w i t a	SMALL.ANT.WITH.PAINFUL.BITE	15	15
847	Deni	small ant with painful bite	awitha	awitha	a w i t h a	SMALL.ANT.WITH.PAINFUL.BITE	15	15
848	Kulina	small ant with painful bite	awitha	awitha	a w i t h a	SMALL.ANT.WITH.PAINFUL.BITE	15	15
#
849	Banawa	small bamboo sp.	afi	afi	a f i	SMALL.BAMBOO.SP.	10	10
850	Jamamadi	small bamboo sp.	afi	afi	a f i	SMALL.BAMBOO.SP.	10	10
851	Jarawara	small bamboo sp.	afi	afi	a f i	SMALL.BAMBOO.SP.	10	10
852	Deni	small bamboo sp.	api	api	a p i	SMALL.BAMBOO.SP.	10	10
853	Kulina	small bamboo sp.	api	api	a p i	SMALL.BAMBOO.SP.	10	10
#
44591	Kulina	small bird sp.	phiriri	phiriri	p h i r i r i	SMALL.BIRD.SP.	160	160
44592	Deni	small bird sp.	phiriri	phiriri	p h i r i r i	SMALL.BIRD.SP.	160	160
44593	Jarawara	small bird sp.	biriri	biriri	b i r i r i	SMALL.BIRD.SP.	160	160
44594	Banawa	small bird sp.	biriri	biriri	b i r i r i	SMALL.BIRD.SP.	160	160
44595	Jamamadi	small bird sp.	bi	bi	b i	SMALL.BIRD.SP.	160	160
#
855	Banawa	small eagle	kokowi	kokowi	k o k o w i	SMALL.EAGLE	272	272
856	Jarawara	small eagle	kokowi	kokowi	k o k o w i	SMALL.EAGLE	272	272
#
1407	Jarawara	small piece	ibisiri	ibisiri	i b i s i r i	SMALL.PIECE	69	69
#
1554	Kulina	small toad sp.	kawa	kawa	k a w a	SMALL.TAOD.SP.	101	101
1555	Deni	small toad sp.	kawa	kawa	k a w a	SMALL.TAOD.SP.	101	101
1556	Jarawara	small toad sp.	kawa	kawa	k a w a	SMALL.TAOD.SP.	101	101
1557	Banawa	small toad sp.	kawa	kawa	k a w a	SMALL.TAOD.SP.	101	101
1558	Jamamadi	small toad sp.	kawa	kawa	k a w a	SMALL.TAOD.SP.	101	101
#
857	Jamamadi	small turtle	bai	bai	b a i	SMALL.TURTLE	19	19
858	Kulina	small turtle	baishi	baishi	b a i s h i	SMALL.TURTLE	19	19
#
1139	Kulina	smell	hishi	hishi	h i s h i	SMELL	1004	1004
1140	Deni	smell	hishi	hishi	h i s h i	SMELL	1004	1004
1141	Deni	smell	vad	vad	v a d	SMELL	0	0
1142	Jarawara	smell	hisi	hisi	h i s i	SMELL	1004	1004
1143	Banawa	smell	hisi	hisi	h i s i	SMELL	1004	1004
1144	Jamamadi	smell	hisi	hisi	h i s i	SMELL	1004	1004
44455	Kulina	smell	maho	maho	m a h o	SMELL	129	129
44456	Deni	smell	maho	maho	m a h o	SMELL	129	129
44457	Jarawara	smell	mahi	mahi	m a h i	SMELL	129	129
44458	Banawa	smell	mahi	mahi	m a h i	SMELL	129	129
44459	Jamamadi	smell	mahi	mahi	m a h i	SMELL	129	129
#
859	Kulina	smoke	eshe	eshe	e s h e	SMOKE	1002	1002
#
860	Deni	smooth	merude	merude	m e r u d e	SMOOTH	288	288
861	Jarawara	smooth	bono kana	bono kana	b o n o + k a n a	SMOOTH	0	174 178
#
863	Banawa	snail	waho	waho	w a h o	SNAIL	233	233
864	Jamamadi	snail	waho	waho	w a h o	SNAIL	233	233
865	Jarawara	snail	waho	waho	w a h o	SNAIL	233	233
#
866	Banawa	snake	maka	maka	m a k a	SNAKE	288	288
867	Jamamadi	snake	maka	maka	m a k a	SNAKE	288	288
868	Jarawara	snake	maka	maka	m a k a	SNAKE	288	288
869	Deni	snake	makha	makha	m a k h a	SNAKE	288	288
870	Kulina	snake	makha	makha	m a k h a	SNAKE	288	288
#
1514	Kulina	snake sp.	joni	joni	j o n i	SNAKE.SP.	92	92
#
1356	Kulina	sneeze	hedishi	hedishi	h e d i s h i	SNEEZE	58	58
1357	Deni	sneeze	hadisha	hadisha	h a d i s h a	SNEEZE	58	58
1358	Jarawara	sneeze	hatisa	hatisa	h a t i s a	SNEEZE	58	58
1359	Banawa	sneeze	hadisa	hadisa	h a d i s a	SNEEZE	58	58
#
872	Jarawara	socó heron	maha	maha	m a h a	SOCÓ.HERON	692	692
873	Banawa	socó heron	maha	maha	m a h a	SOCÓ.HERON	692	692
874	Jamamadi	socó heron	maha	maha	m a h a	SOCÓ.HERON	692	692
#
877	Banawa	soft material inside something	afo	afo	a f o	SOFT.MATERIAL.INSIDE.SOMETHING	12	12
878	Jamamadi	soft material inside something	afo	afo	a f o	SOFT.MATERIAL.INSIDE.SOMETHING	12	12
879	Jarawara	soft material inside something	afo	afo	a f o	SOFT.MATERIAL.INSIDE.SOMETHING	12	12
880	Kulina	soft material inside something	aphona	aphona	a p h o n a	SOFT.MATERIAL.INSIDE.SOMETHING	12	12
881	Deni	soft material inside something	aphone	aphone	a p h o n e	SOFT.MATERIAL.INSIDE.SOMETHING	12	12
#
882	Jamamadi	son	dao	dao	d a o	SON	36	36
883	Deni	son	daʔo	daʔo	d a ʔ o	SON	36	36
884	Jarawara	son	tao	tao	t a o	SON	36	36
#
885	Kulina	song	ahie	ahie	a h i e	SONG	0	0
#
887	Kulina	sour	sikata	sikata	s i k a t a	SOUR	693	693
#
1590	Kulina	spill	kisha	kisha	k i s h a	SPILL	109	109
1591	Deni	spill	kisha	kisha	k i s h a	SPILL	109	109
#
44585	Kulina	spit	phito	phito	p h i t o	SPIT	158	158
44586	Jarawara	spit	firo	firo	f i r o	SPIT	158	158
44587	Banawa	spit	firo	firo	f i r o	SPIT	158	158
44588	Jamamadi	spit	firo	firo	f i r o	SPIT	158	158
#
1146	Jarawara	split	jara	jara / sibi	j a r a	SPLIT	0	0
1147	Jarawara	split	sibi	jara / sibi	s i b i	SPLIT	0	0
#
1148	Jarawara	squeeze	niki	niki	n i k i	SQUEEZE	0	0
1149	Kulina	squeeze	shipo	shipo	s h i p o	SQUEEZE	0	0
44519	Kulina	squeeze	niki	niki	n i k i	SQUEEZE	142	142
44520	Deni	squeeze	niki	niki	n i k i	SQUEEZE	142	142
44521	Jarawara	squeeze	niki	niki	n i k i	SQUEEZE	142	142
44522	Banawa	squeeze	niki	niki	n i k i	SQUEEZE	142	142
44523	Jamamadi	squeeze	niki	niki	n i k i	SQUEEZE	142	142
#
1631	Kulina	squirrel monkey	pishi	pishi	p i s h i	unknown2	0	401
1632	Deni	squirrel monkey	pishi	pishi	p i s h i	unknown2	0	401
#
1152	Deni	stand	wa	wa	w a	STAND	232	232
1153	Jamamadi	stand	wa	wa	w a	STAND	232	232
1154	Jarawara	stand	wa	wa	w a	STAND	232	232
1155	Kulina	stand	wa	wa	w a	STAND	232	232
#
890	Banawa	star	amowa	amowa	a m o w a	STAR	9	9
891	Deni	star	amowa	amowa	a m o w a	STAR	9	9
892	Jamamadi	star	amowa	amowa	a m o w a	STAR	9	9
893	Jarawara	star	amowa	amowa	a m o w a	STAR	9	9
894	Kulina	star	amowa	amowa	a m o w a	STAR	9	9
#
896	Banawa	steal	boti	boti	b o t i	STEAL	25	25
897	Deni	steal	boti	boti	b o t i	STEAL	25	25
898	Jamamadi	steal	boti	boti	b o t i	STEAL	25	25
899	Jarawara	steal	boti	boti	b o t i	STEAL	25	25
900	Kulina	steal	boti	boti	b o t i	STEAL	25	25
#
1626	Kulina	stick	pini	pini	p i n i	unknown1	0	400
#
903	Deni	stingray	botani	botani	b o t a n i	STINGRAY	225	225
904	Kulina	stingray	botani	botani	b o t a n i	STINGRAY	225	225
905	Banawa	stingray	bote	bote	b o t e	STINGRAY	225	225
906	Jamamadi	stingray	bote	bote	b o t e	STINGRAY	225	225
907	Jarawara	stingray	bote	bote	b o t e	STINGRAY	225	225
#
910	Jarawara	stir	tabo	tabo	t a b o	STIR	694	694
911	Jamamadi	stir	tabo	tabo	t a b o	STIR	694	694
#
923	Kulina	stone	siba	siba	s i b a	STONE	0	0
1453	Jarawara	stone	jati	jati	j a t i	STONE	80	80
1454	Banawa	stone	jati	jati	j a t i	STONE	80	80
1455	Jamamadi	stone	jati	jati	j a t i	STONE	80	80
#
553	Kulina	story	ima	ima	i m a	STORY	695	695
554	Deni	story	ima	ima	i m a	STORY	695	695
#
1628	Jarawara	straighten	fini	fini	f i n i	unknown1	0	400
1629	Banawa	straighten	fini	fini	f i n i	unknown1	0	400
1630	Jamamadi	straighten	fini	fini	f i n i	unknown1	0	400
#
925	Kulina	stretch out legs	bisho	bisho	b i s h o	STRETCH.OUT.LEGS	696	696
926	Deni	stretch out legs	bisho	bisho	b i s h o	STRETCH.OUT.LEGS	696	696
#
1617	Jarawara	strong tasting	sina	sina	s i n a	unknown8	0	412
#
1156	Kulina	suck	tomi	tomi	t o m i	SUCK	0	0
1157	Kulina	suck	hisi	hisi	h i s i	SUCK	0	0
1678	Jarawara	suck	komi	komi	k o m i	unknown15	0	683
1679	Banawa	suck	komi	komi	k o m i	unknown15	0	683
1680	Jamamadi	suck	komi	komi	k o m i	unknown15	0	683
44614	Deni	suck	soso	soso	s o s o	SUCK	165	165
#
927	Jarawara	sun	bahi	bahi	b a h i	SUN	216	216
928	Deni	sun	mahi	mahi	m a h i	SUN	216	216
929	Kulina	sun	mahi	mahi	m a h i	SUN	216	216
44449	Kulina	sun	mahi	mahi	m a h i	SUN	128	128
44450	Deni	sun	mahi	mahi	m a h i	SUN	128	128
44451	Banawa	sun	mai	mai	m a i	SUN	128	128
44452	Jamamadi	sun	mahi	mahi	m a h i	SUN	128	128
#
931	Banawa	surubim	bahama	bahama	b a h a m a	SURUBIM	215	215
932	Jamamadi	surubim	bahama	bahama	b a h a m a	SURUBIM	215	215
933	Jarawara	surubim	bahama	bahama	b a h a m a	SURUBIM	215	215
#
1618	Banawa	sweet	sina	sina	s i n a	unknown8	0	412
#
1595	Jamamadi	sweet manioc	kojo	kojo	k o j o	SWEET.MANIOC	111	111
#
935	Jarawara	swell	fowa	fowa	f o w a	SWELL	316	316
936	Deni	swell	hapho	hapho	h a p h o	SWELL	316	316
1158	Kulina	swell	hite	hite	h i t e	SWELL	0	0
#
1159	Kulina	swim	kona	kona	k o n a	SWIM	0	0
#
938	Kulina	tail	zopori	zopori	z o p o r i	TAIL	0	0
1515	Kulina	tail	jopori	jopori	j o p o r i	TAIL	93	93
1516	Deni	tail	jifori	jifori	j i f o r i	TAIL	93	93
1517	Jarawara	tail	jofori	jofori	j o f o r i	TAIL	93	93
1518	Banawa	tail	jofori	jofori	j o f o r i	TAIL	93	93
1519	Jamamadi	tail	jofari	jofari	j o f a r i	TAIL	93	93
#
940	Banawa	tapir	awi	awi	a w i	TAPIR	14	14
941	Deni	tapir	awi	awi	a w i	TAPIR	14	14
942	Jamamadi	tapir	awi	awi	a w i	TAPIR	14	14
943	Jarawara	tapir	awi	awi	a w i	TAPIR	14	14
944	Kulina	tapir	awi	awi	a w i	TAPIR	14	14
#
1160	Banawa	tell	hijara	hijara	h i j a r a	TELL	244	244
1161	Jarawara	tell	hijara	hijara	h i j a r a	TELL	244	244
1163	Jamamadi	tell	hijari	hijari	h i j a r i	TELL	244	244
#
44481	Jarawara	termite	mototo	mototo	m o t o t o	TERMITE	135	135
44482	Banawa	termite	mototo	mototo	m o t o t o	TERMITE	135	135
44483	Jamamadi	termite	mototo	mototo	m o t o t o	TERMITE	135	135
#
945	Kulina	termite nest	hijabo	hijabo / hibo	h i j a b o	TERMITE.NEST	777	777
946	Kulina	termite nest	hibo	hijabo / hibo	h i b o	TERMITE.NEST	777	777
947	Deni	termite nest	hibo	hibo	h i b o	TERMITE.NEST	777	777
948	Jarawara	termite nest	hijabo	hijabo	h i j a b o	TERMITE.NEST	777	777
949	Banawa	termite nest	hijabo	hijabo	h i j a b o	TERMITE.NEST	777	777
950	Jamamadi	termite nest	hijabo	hijabo	h i j a b o	TERMITE.NEST	777	777
#
951	Deni	that	a	a	a	THAT	0	0
952	Jarawara	that	fa	fa	f a	THAT	0	0
#
953	Jarawara	there	fa	fa	f a	THERE	0	0
#
954	Jarawara	they	me	me	m e	THEY	0	0
955	Kulina	they	powa	powa	p o w a	THEY	0	0
#
956	Deni	thick	napide	napide	n a p i d e	THICK	0	0
#
957	Banawa	thigh	fanako	fanako	f a n a k o	THIGH	310	310
958	Jamamadi	thigh	fanako	fanako	f a n a k o	THIGH	310	310
959	Jarawara	thigh	fanako	fanako	f a n a k o	THIGH	310	310
960	Deni	thigh	panakho	panakho	p a n a k h o	THIGH	310	310
961	Kulina	thigh	panakho	panakho	p a n a k h o	THIGH	310	310
#
962	Deni	thin	sheperi	sheperi	s h e p e r i	THIN	0	0
964	Kulina	thin	weri	weri	w e r i	THIN	0	0
#
503	Deni	thing	jama	jama	j a m a	THING	341	341
504	Jarawara	thing	jama	jama	j a m a	THING	341	341
505	Banawa	thing	jama	jama	j a m a	THING	341	341
506	Jamamadi	thing	jama	jama	j a m a	THING	341	341
#
966	Kulina	thorn	ati	ati	a t i	THORN	209	209
967	Banawa	thorn	atia	atia	a t i a	THORN	209	209
968	Jarawara	thorn	atine	atine	a t i n e	THORN	209	209
969	Deni	thorn	atiwa	atiwa	a t i w a	THORN	209	209
970	Jamamadi	thorn	atiwa	atiwa	a t i w a	THORN	209	209
#
1577	Deni	three-toed sloth	kiriwe	kiriwe	k i r i w e	THREE-TOED.SLOTH	106	106
1578	Jarawara	three-toed sloth	kerewe	kerewe	k e r e w e	THREE-TOED.SLOTH	106	106
1579	Banawa	three-toed sloth	kerewe	kerewe	k e r e w e	THREE-TOED.SLOTH	106	106
1580	Jamamadi	three-toed sloth	kerewe	kerewe	k e r e w e	THREE-TOED.SLOTH	106	106
#
972	Kulina	throat	tamidi	tamidi	t a m i d i	unknown4	0	405
973	Deni	throat	tamidi	tamidi	t a m i d i	unknown4	0	405
#
1164	Kulina	throw	koro	koro	k o r o	THROW	115	115
1693	Kulina	throw	koro	koro	k o r o	THROW	115	115
1694	Deni	throw	koro	koro	k o r o	THROW	115	115
1695	Jarawara	throw	koro	koro	k o r o	THROW	115	115
1696	Banawa	throw	koro	koro	k o r o	THROW	115	115
1697	Jamamadi	throw	koro	koro	k o r o	THROW	115	115
#
974	Jarawara	thunder	bahi	bahi	b a h i	SUN	216	216
975	Deni	thunder	bahi	bahi	b a h i	THUNDER	216	216
976	Jamamadi	thunder	bahi	bahi	b a h i	THUNDER	216	216
#
979	Deni	tick	babo	babo	b a b o	TICK	222	222
980	Kulina	tick	babo	babo	b a b o	TICK	222	222
982	Banawa	tick	wabo	wabo	w a b o	TICK	222	222
983	Jamamadi	tick	wabo	wabo	w a b o	TICK	222	222
984	Jarawara	tick	wabo	wabo	w a b o	TICK	222	222
#
1166	Banawa	tie	kaho	kaho	k a h o	TIE	268	268
1167	Jarawara	tie	kaho	kaho	k a h o	TIE	268	268
1169	Kulina	tie	shoke	shoke	s h o k e	TIE	268	268
1170	Jarawara	tie	soki	soki	s o k i	TIE	268	268
44445	Deni	tie	mado	mado	m a d o	TIE	127	127
44446	Jarawara	tie	mato	mato	m a t o	TIE	127	127
44447	Banawa	tie	mado	mado	m a d o	TIE	127	127
#
985	Jarawara	tinguí	kona	kona	k o n a	TINGUÍ	666	666
986	Banawa	tinguí	kona	kona	k o n a	TINGUÍ	666	666
987	Jamamadi	tinguí	kona	kona	k o n a	TINGUÍ	666	666
#
1178	Jarawara	toad	korakaka	korakaka	k o r a k a k a	TOAD	277	277
1179	Deni	toad	korekore	korekore	k o r e k o r e	TOAD	277	277
#
44642	Kulina	toast	shira	shira	s h i r a	TOAST	171	171
44643	Jarawara	toast	sira	sira	s i r a	TOAST	171	171
44644	Banawa	toast	sira	sira	s i r a	TOAST	171	171
44645	Jamamadi	toast	sira	sira	s i r a	TOAST	171	171
#
44632	Kulina	tobacco	shina	shina	s h i n a	TOBACCO	169	169
44633	Deni	tobacco	shina	shina	s h i n a	TOBACCO	169	169
44634	Jarawara	tobacco	sina	sina	s i n a	TOBACCO	169	169
44635	Banawa	tobacco	sina	sina	s i n a	TOBACCO	169	169
44636	Jamamadi	tobacco	sina	sina	s i n a	TOBACCO	169	169
#
1181	Jamamadi	tongue	abane	abane	a b a n e	TONGUE	16	16
1183	Deni	tongue	ebeno	ebeno	e b e n o	TONGUE	16	16
1184	Kulina	tongue	ebeno	ebeno	e b e n o	TONGUE	16	16
#
1185	Kulina	tonka bean	doni	doni	d o n i	TONKA.BEAN	667	667
1186	Deni	tonka bean	doni	doni	d o n i	TONKA.BEAN	667	667
1187	Jarawara	tonka bean	toni	toni	t o n i	TONKA.BEAN	667	667
1188	Jamamadi	tonka bean	doni	doni	d o n i	TONKA.BEAN	667	667
#
1423	Kulina	tooth	ino	ino	i n o	TOOTH	74	74
1424	Deni	tooth	ino	ino	i n o	TOOTH	74	74
1425	Jarawara	tooth	ini	ini	i n i	TOOTH	74	74
1426	Banawa	tooth	ini	ini	i n i	TOOTH	74	74
1427	Jamamadi	tooth	ini	ini	i n i	TOOTH	74	74
#
1707	Kulina	tortoise	janikoa	janikoa	j a n i k o a	TORTOISE	118	118
1708	Deni	tortoise	janikowa	janikowa	j a n i k o w a	TORTOISE	118	118
1709	Jarawara	tortoise	kowa	kowa	k o w a	TORTOISE	118	118
1710	Banawa	tortoise	kowa	kowa	k o w a	TORTOISE	118	118
1711	Jamamadi	tortoise	kowa	kowa	k o w a	TORTOISE	118	118
#
1191	Deni	toucan	jakhi	jakhi	j a k h i	TOUCAN	253	253
1192	Kulina	toucan	jakhi	jakhi	j a k h i	TOUCAN	253	253
1193	Banawa	toucan	jaki	jaki	j a k i	TOUCAN	253	253
1194	Jamamadi	toucan	jaki	jaki	j a k i	TOUCAN	253	253
1195	Jarawara	toucan	jaki	jaki	j a k i	TOUCAN	253	253
#
1604	Kulina	tread on	thai	thai	t h a i	TREAD.ON	0	0
1605	Deni	tread on	the	the	t h e	TREAD.ON	0	0
1606	Jarawara	tread on	tahi	tahi	t a h i	TREAD.ON	0	0
1607	Banawa	tread on	tai	tai	t a i	TREAD.ON	0	0
1608	Jamamadi	tread on	tai	tai	t a i	TREAD.ON	0	0
#
1199	Deni	tree	awa	awa	a w a	TREE	4	4
1200	Kulina	tree	awa	awa	a w a	TREE	4	4
1202	Jamamadi	tree	awa	awa / wakana	a w a	TREE	4	4
1204	Jamamadi	tree	wakana	awa / wakana	w a k a n a	TREE	4	4
1205	Jarawara	tree	wakana	wakana	w a k a n a	TREE	4	4
1206	Banawa	tree	wakana	wakana	w a k a n a	TREE	4	4
#
9	Kulina	tree and edible fruit	imi	imi	i m i	TREE.AND.EDIBLE.FRUIT	319	319
10	Deni	tree and edible fruit	imi	imi	i m i	TREE.AND.EDIBLE.FRUIT	319	319
11	Jarawara	tree and edible fruit	omi	omi	o m i	TREE.AND.EDIBLE.FRUIT	319	319
12	Banawa	tree and edible fruit	imi	imi	i m i	TREE.AND.EDIBLE.FRUIT	319	319
13	Jamamadi	tree and edible fruit	imi	imi	i m i	TREE.AND.EDIBLE.FRUIT	319	319
#
1207	Deni	trogon	komi	komi	k o m i	TROGON	274	274
1208	Jamamadi	trogon	komi	komi	k o m i	TROGON	274	274
1209	Jarawara	trogon	komi	komi	k o m i	TROGON	274	274
#
1681	Jarawara	tucunaré	kojofa	kojofa	k o j o f a	TUCUNARÉ	112	0
1682	Jamamadi	tucunaré	kosofa	kosofa	k o s o f a	TUCUNARÉ	112	0
#
1171	Kulina	turn (intransitive)	piko	piko	p i k o	TURN(intr.)	0	0
#
44647	Kulina	turtle (tartaruga)	shiri	shiri	s h i r i	TURTLE.(TARTARUGA)	172	172
44648	Deni	turtle (tartaruga)	shiri	shiri	s h i r i	TURTLE.(TARTARUGA)	172	172
44649	Jarawara	turtle (tartaruga)	sire	sire	s i r e	TURTLE.(TARTARUGA)	172	172
44650	Banawa	turtle (tartaruga)	sire	sire	s i r e	TURTLE.(TARTARUGA)	172	172
44651	Jamamadi	turtle (tartaruga)	sire	sire	s i r e	TURTLE.(TARTARUGA)	172	172
#
1210	Kulina	two	pama	pama	p a m a	TWO	0	0
44559	Kulina	two	pama	pama	p a m a	TWO	153	153
44560	Deni	two	pama	pama	p a m a	TWO	153	153
44561	Jarawara	two	fama	fama	f a m a	TWO	153	153
44562	Banawa	two	fama	fama	f a m a	TWO	153	153
44563	Jamamadi	two	fama	fama	f a m a	TWO	153	153
#
44507	Deni	underside	bopa	bopa	b o p a	UNDERSIED	140	140
44508	Jarawara	underside	bofe	bofe	b o f e	UNDERSIED	140	140
44509	Banawa	underside	bofe	bofe	b o f e	UNDERSIED	140	140
44510	Jamamadi	underside	bofe	bofe	b o f e	UNDERSIED	140	140
#
1211	Deni	unfasten	disha	disha	d i s h a	UNFASTEN	778	778
1212	Jarawara	unfasten	tisa	tisa	t i s a	UNFASTEN	778	778
1213	Banawa	unfasten	disa	disa	d i s a	UNFASTEN	778	778
1214	Jamamadi	unfasten	disa	disa	d i s a	UNFASTEN	778	778
#
44513	Kulina	upper part of	meme	meme	m e m e	UPPER.PART.OF	141	141
44514	Deni	upper part of	neme	neme	n e m e	UPPER.PART.OF	141	141
44515	Jarawara	upper part of	neme	neme	n e m e	UPPER.PART.OF	141	141
44516	Banawa	upper part of	neme	neme	n e m e	UPPER.PART.OF	141	141
44517	Jamamadi	upper part of	neme	neme	n e m e	UPPER.PART.OF	141	141
#
1610	Kulina	upstream	thima	thima	t h i m a	UPSTREAM	409	409
1611	Deni	upstream	thima	thima	t h i m a	UPSTREAM	409	409
1612	Jarawara	upstream	tima	tima	t i m a	UPSTREAM	409	409
1613	Banawa	upstream	tima	tima	t i m a	UPSTREAM	409	409
1614	Jamamadi	upstream	tima	tima	t i m a	UPSTREAM	409	409
#
1497	Kulina	urine	jokheri	jokheri	j o k h e r i	URINE	89	89
1498	Deni	urine	jokhari	jokhari	j o k h a r i	URINE	89	89
1499	Jarawara	urine	jokari	jokari	j o k a r i	URINE	89	89
1500	Banawa	urine	jokari	jokari	j o k a r i	URINE	89	89
#
496	Kulina	uterus	jaʔa	jaʔa	j a ʔ a	UTERUS	0	0
#
1216	Jamamadi	vine	hamaha	hamaha	h a m a h a	VINE	240	240
1218	Jarawara	vine	sai	sai	s a i	VINE	0	0
1219	Kulina	vine	shahi	shahi	s h a h i	VINE	0	0
1220	Jarawara	vine	tofi	tofi	t o f i	VINE	0	0
1221	Banawa	vine	tofi	tofi	t o f i	VINE	0	0
1222	Jamamadi	vine	tofi	tofi	t o f i	VINE	0	0
1223	Deni	vine	topi	topi	t o p i	VINE	0	0
44440	Kulina	vine	mado	mado	m a d o	VINE	126	126
44441	Deni	vine	mado	mado	m a d o	VINE	126	126
44442	Jarawara	vine	mati	mati	m a t i	VINE	126	126
44443	Banawa	vine	madi	madi	m a d i	VINE	126	126
44444	Jamamadi	vine	madi	madi	m a d i	VINE	126	126
#
1224	Kulina	voice	athi	athi	a t h i	VOICE	211	211
1226	Banawa	voice	ati	ati	a t i	VOICE	211	211
1227	Jamamadi	voice	ati	ati	a t i	VOICE	211	211
1228	Jarawara	voice	ati	ati	a t i	VOICE	211	211
#
1173	Deni	vomit	kapi	kapi	k a p i	VOMIT	267	267
1174	Kulina	vomit	kapi	kapi	k a p i	VOMIT	267	267
#
44527	Jarawara	wait for	noki	noki	n o k i	WAIT.FOR	144	144
44528	Banawa	wait for	noki	noki	n o k i	WAIT.FOR	144	144
#
44530	Kulina	wake	nokho	nokho	n o k h o	WAKE	145	145
44531	Deni	wake	nokho	nokho	n o k h o	WAKE	145	145
44532	Jarawara	wake	noko	noko	n o k o	WAKE	145	145
#
1230	Kulina	warm	phoko	phoko	p h o k o	WARM	0	0
#
1175	Kulina	wash	shawa	shawa	s h a w a	WASH	0	0
1176	Deni	wash	vahirade	vahirade	v a h i r a d e	WASH	0	0
44665	Deni	wash	shoko	shoko	s h o k o	WASH	176	176
44666	Jarawara	wash	soko	soko	s o k o	WASH	176	176
44667	Banawa	wash	soko	soko	s o k o	WASH	176	176
44668	Jamamadi	wash	soko	soko	s o k o	WASH	176	176
#
1231	Banawa	wasp	awani	awani	a w a n i	WASP	13	13
1232	Deni	wasp	awani	awani	a w a n i	WASP	13	13
1233	Jamamadi	wasp	awani	awani	a w a n i	WASP	13	13
1234	Jarawara	wasp	awani	awani	a w a n i	WASP	13	13
1235	Kulina	wasp	awani	awani	a w a n i	WASP	13	13
1237	Kulina	wasp	dashishi	dashishi	d a s h i s h i	WASP	228	228
1238	Deni	wasp	deshisi	deshisi	d e s h i s i	WASP	228	228
1239	Jamamadi	wasp	disi	disi	d i s i	WASP	228	228
#
1240	Jarawara	water	faha	faha	f a h a	WATER	0	0
1241	Kulina	water	pasho	pasho	p a s h o	WATER	0	0
1242	Deni	water	patsu	patsu	p a t s u	WATER	0	0
44579	Kulina	water	phaha	phaha	p h a h a	WATER	157	157
44580	Deni	water	pha	pha	p h a	WATER	157	157
44581	Jarawara	water	faha	faha	f a h a	WATER	157	157
44582	Banawa	water	faha	faha	f a h a	WATER	157	157
